id,page,type
8027,Tough_Elixir.html,ITEM
8028,Tough_Meat-Stuffed_Pumpkin.html,ITEM
8029,Tough_Meat_and_Mushroom_Skewer.html,ITEM
3943,Ivee's_Diary.html,ITEM
8042,Town_Flower.html,ITEM
8046,Town_of_Nabooru.html,ITEM
3955,Jabber_Nut.html,ITEM
3959,Jack_of_Hearts.html,ITEM
8055,Train_Parts.html,ITEM
8060,Travel_Medallion.html,ITEM
8061,Traveler's_Bow.html,ITEM
8062,Traveler's_Bridle.html,ITEM
8063,Traveler's_Claymore.html,ITEM
8064,Traveler's_Saddle.html,ITEM
8065,Traveler's_Shield.html,ITEM
8068,Traveler's_Sword.html,ITEM
3977,Jelly_Blob.html,ITEM
8074,Treasure.html,ITEM
8075,Treasure_Chart.html,ITEM
8076,Treasure_Chest.html,ITEM
3982,Jeweled_Cutlass.html,ITEM
3983,Jeweled_Sand_Wand.html,ITEM
8081,Treasure_Map.html,ITEM
8082,Treasure_Medal.html,ITEM
8084,Treasure_Orb.html,ITEM
8086,Treasures.html,ITEM
8088,Tree_Branch.html,ITEM
8091,Trendy_Game.html,ITEM
8094,Tri_Suit.html,ITEM
8095,Trial_Gate.html,ITEM
4000,Jolene's_Letter.html,ITEM
8096,Trial_of_Second_Sight.html,ITEM
8097,Trial_of_Thunder.html,ITEM
8098,Trial_of_the_Labyrinth.html,ITEM
8100,Trial_on_the_Cliff.html,ITEM
8102,Trickster_Mask.html,ITEM
8104,Trident.html,ITEM
8107,Triforce.html,ITEM
4012,Joy_Pedestal.html,ITEM
4013,Joy_Pendant.html,ITEM
8108,Triforce_Chart.html,ITEM
8111,Triforce_Pedestal.html,ITEM
8112,Triforce_Pedestals.html,ITEM
8113,Triforce_Shard.html,ITEM
8114,Triforce_Shards.html,ITEM
8126,Trophy.html,ITEM
8130,Trousers_of_Time.html,ITEM
8131,Trousers_of_Twilight.html,ITEM
8132,Trousers_of_the_Hero.html,ITEM
8133,Trousers_of_the_Sky.html,ITEM
8134,Trousers_of_the_Wild.html,ITEM
8135,Trousers_of_the_Wind.html,ITEM
8137,True_Demon_Blade.html,ITEM
8144,Tumbleweed.html,ITEM
4054,Kakariko_Target_Practice.html,ITEM
8151,Tunic.html,ITEM
8152,Tunic_of_Time.html,ITEM
8153,Tunic_of_Twilight.html,ITEM
8154,Tunic_of_the_Hero.html,ITEM
4059,Kaleidoscope.html,ITEM
8155,Tunic_of_the_Sky.html,ITEM
8156,Tunic_of_the_Wild.html,ITEM
8157,Tunic_of_the_Wind.html,ITEM
8169,Twili_Midna's_Hairpin.html,ITEM
8170,Twili_Midna's_Robe.html,ITEM
8174,Twilight_Bow.html,ITEM
8178,Twilight_Hack.html,ITEM
8179,Twilight_Portal.html,ITEM
8182,Twilight_Pyramid.html,ITEM
8188,Twilit_Bulblin.html,ITEM
1025,Category_Gerudo.html,RACE
5122,Minish.html,RACE
3075,Goat.html,RACE
8706,Zuna.html,RACE
1029,Category_Gorons.html,RACE
3078,Goats.html,RACE
4619,Lizalfos.html,RACE
4108,Keaton_(Ocarina_of_Time%2FMajora's_Mask).html,RACE
1039,Category_Humans.html,RACE
4124,Keese.html,RACE
4637,Loftwing.html,RACE
4639,Lokomo.html,RACE
3616,Heron.html,RACE
545,Blin.html,RACE
2088,Dinolfos.html,RACE
1065,Category_Kokiri.html,RACE
1066,Category_Koroks.html,RACE
8242,Uura_Tribe.html,RACE
5171,Moblin.html,RACE
1077,Category_Link's_Crossbow_Training_races.html,RACE
5692,Parella.html,RACE
4671,Lorule.html,RACE
2624,Fish.html,RACE
6209,Remlit.html,RACE
4162,Kikwi.html,RACE
2116,Dodongo.html,RACE
5192,Mogma.html,RACE
2121,Dog.html,RACE
7242,Stalchild.html,RACE
1101,Category_Monkeys.html,RACE
590,Blupee.html,RACE
2125,Doggy_Racing.html,RACE
2128,Dolphin.html,RACE
5712,Peahat.html,RACE
7246,Stalfos.html,RACE
6230,Rhinoceros.html,RACE
2135,Donkey.html,RACE
6745,Seven_Sages_(Ocarina_of_Time).html,RACE
7258,Stalmaster.html,RACE
6755,Shad's_Father.html,RACE
5222,Monkey.html,RACE
3693,Horse.html,RACE
1134,Category_Races.html,RACE
3181,Goriya.html,RACE
8304,Vire_(Oracle_of_Ages%2FOracle_of_Seasons).html,RACE
1137,Category_Rito.html,RACE
1143,Category_Sheikah.html,RACE
2168,Dragon.html,RACE
5752,Phantom.html,RACE
3195,Goron.html,RACE
6268,Rito.html,RACE
6279,River_Zora.html,RACE
656,Bone_Cucco.html,RACE
3217,Goron_Island.html,RACE
3729,Human_(race).html,RACE
3728,Human.html,RACE
1684,Commemorative_Race.html,RACE
6807,Sheep.html,RACE
3224,Goron_Mountain.html,RACE
4248,Kokiri.html,RACE
7323,Stone_Blin.html,RACE
2205,Duck.html,RACE
5790,Picori.html,RACE
6816,Sheik.html,RACE
3745,Hylian.html,RACE
6818,Sheikah.html,RACE
163,Ancient_Robot.html,RACE
164,Ancient_Robots.html,RACE
8361,Watarara.html,RACE
3756,Hylian_Retriever.html,RACE
6830,Sheikah_Symbol.html,RACE
5807,Pigeon.html,RACE
5296,Mountain_Buck.html,RACE
3249,Gorons.html,RACE
5298,Mountain_Doe.html,RACE
8366,Water_Buffalo.html,RACE
1716,Cow.html,RACE
5806,Pig.html,RACE
1718,Crab.html,RACE
4278,Korok.html,RACE
3256,Gossip_Stone.html,RACE
6841,Shiekah.html,RACE
4285,Koroks.html,RACE
8389,Waterfall_Rapids.html,RACE
201,Anouki.html,RACE
4811,Maiamai.html,RACE
1744,Crescent_Island.html,RACE
1234,Category_The_Legend_of_Zelda__Breath_of_the_Wild_races.html,RACE
7378,Subrosian.html,RACE
2772,Fox.html,RACE
1755,Crow.html,RACE
1767,Cucco.html,RACE
3308,Great_Fairies.html,RACE
2798,Frog.html,RACE
5870,Poe.html,RACE
3312,Great_Fairy.html,RACE
266,Aroo.html,RACE
778,Bulblin.html,RACE
784,Bullbo.html,RACE
8470,Wind_Tribe.html,RACE
7975,Tokay.html,RACE
7464,Sword.html,RACE
4395,Language_of_the_Gerudo.html,RACE
4396,Language_of_the_Minish.html,RACE
6956,Skull_Kid_(character).html,RACE
6958,Skull_Kid_(race).html,RACE
8508,Wolf.html,RACE
8510,Wolfos.html,RACE
2911,Garo.html,RACE
1378,Category_The_Legend_of_Zelda__Skyward_Sword_races.html,RACE
3432,Guidance_Stone.html,RACE
8554,Yamatami_Tribe.html,RACE
1900,Darknut.html,RACE
8571,Yeti.html,RACE
8581,Yook.html,RACE
903,Cat.html,RACE
2951,Gerudo.html,RACE
4487,Leviathan.html,RACE
1936,Death_Mountain.html,RACE
6548,Salona.html,RACE
2968,Gerudo_Pirates.html,RACE
1439,Category_The_Legend_of_Zelda__Tri_Force_Heroes_races.html,RACE
416,Bear_(race).html,RACE
1955,Deer.html,RACE
1959,Deity.html,RACE
2472,Fairy.html,RACE
5544,Octorok.html,RACE
1962,Deku.html,RACE
2986,Ghini.html,RACE
6576,Sand_Seal.html,RACE
2993,Ghost.html,RACE
3513,Hawk.html,RACE
7610,Terminan_Hylian.html,RACE
6075,Rabbit.html,RACE
1981,Deku_Scrub.html,RACE
3009,Ghosts.html,RACE
1477,Category_Twili.html,RACE
5581,Oocca.html,RACE
5585,Ooccoo.html,RACE
2004,Demon.html,RACE
3030,Giant_Horse.html,RACE
3034,Gibdo.html,RACE
8670,Zora.html,RACE
6623,Scarecrow.html,RACE
7139,Sparrow.html,RACE
484,Big_Poe.html,RACE
8168,Twili.html,RACE
1516,Category_Zora.html,RACE
8172,Twilight.html,RACE
4081,Kargaroc.html,RACE
8185,Twilight_Wolf.html,RACE
8186,Twilight_Wolfos.html,RACE
8192,Twilit_Vermin.html,ENEMY
8195,Twinmold.html,ENEMY
8197,Twinrova_(Ocarina_of_Time).html,ENEMY
8198,Twinrova_(Oracle_of_Ages%2FOracle_of_Seasons).html,ENEMY
4109,Keaton_(The_Minish_Cap).html,ENEMY
4118,Keeleon.html,ENEMY
8217,Uncle_Rupee_(boss).html,ENEMY
4124,Keese.html,ENEMY
8236,Urbosa.html,ENEMY
4147,Key_Master.html,ENEMY
8246,Vaati's_Wrath.html,ENEMY
8247,Vaati.html,ENEMY
8248,Vaati_(Four_Swords).html,ENEMY
4153,Kholdstare.html,ENEMY
8249,Vaati_(Four_Swords_Adventures).html,ENEMY
8251,Vaati_Reborn.html,ENEMY
8252,Vaati_Transfigured.html,ENEMY
4162,Kikwi.html,ENEMY
68,Ache.html,ENEMY
69,Acheman.html,ENEMY
71,Acro-Bandit.html,ENEMY
4171,King_Bubble.html,ENEMY
4172,King_Bulblin.html,ENEMY
77,Aeralfos.html,ENEMY
80,Agahnim.html,ENEMY
81,Agahnim_(A_Link_to_the_Past).html,ENEMY
82,Agahnim_(Oracle_of_Seasons).html,ENEMY
4179,King_Dodongo.html,ENEMY
4180,King_Dodongo_(Hyrule_Warriors).html,ENEMY
4181,King_Dorephan.html,ENEMY
86,Agitha%2FHyrule_Warriors.html,ENEMY
4184,King_Moblin.html,ENEMY
8281,Vengas.html,ENEMY
90,Agitha.html,ENEMY
8285,Venus_Flytrap.html,ENEMY
8286,Veran.html,ENEMY
8303,Vire.html,ENEMY
8304,Vire_(Oracle_of_Ages%2FOracle_of_Seasons).html,ENEMY
114,Alfonzo.html,ENEMY
8306,Vitreous.html,ENEMY
8309,Volcano_(Tri_Force_Heroes).html,ENEMY
8313,Volga's_Forces.html,ENEMY
8315,Volga.html,ENEMY
4220,Knight's_Shield.html,ENEMY
8321,Volvagia.html,ENEMY
4226,Knights_of_Hyrule.html,ENEMY
4227,Knights_of_Skyloft.html,ENEMY
8324,Vulture.html,ENEMY
134,Ampilus.html,ENEMY
4232,Knucklemaster.html,ENEMY
4236,Kodondo.html,ENEMY
8335,Wallmaster.html,ENEMY
8336,Walltula.html,ENEMY
8351,Warp_Phantom.html,ENEMY
163,Ancient_Robot.html,ENEMY
8357,Wart.html,ENEMY
169,Ancient_Sages.html,ENEMY
4266,Koloktos.html,ENEMY
8363,Watcher.html,ENEMY
8375,Water_Spume.html,ENEMY
8376,Water_Tektite.html,ENEMY
187,Angler_Fish_(Link's_Awakening).html,ENEMY
188,Angler_Fish_(Oracle_of_Ages).html,ENEMY
4284,Korokoro.html,ENEMY
8379,Water_Toadpoli.html,ENEMY
8383,Waterblight_Ganon.html,ENEMY
197,Anju.html,ENEMY
4295,Koume_and_Kotake.html,ENEMY
4299,Ku.html,ENEMY
209,Anti-Kirby.html,ENEMY
4307,Kyameron.html,ENEMY
214,Anubis.html,ENEMY
4315,LD-002G_Scervo.html,ENEMY
4316,LD-003K_Dreadfuse.html,ENEMY
224,Aquamentus_(Oracle_of_Seasons).html,ENEMY
225,Aquamentus_(The_Legend_of_Zelda).html,ENEMY
226,Aracha.html,ENEMY
232,Archer.html,ENEMY
236,Argorok.html,ENEMY
239,Arm_Mimic.html,ENEMY
241,Armogohma.html,ENEMY
8439,White_Bubble.html,ENEMY
8441,White_ChuChu.html,ENEMY
8445,White_Wolfos.html,ENEMY
253,Armored_Train.html,ENEMY
256,Armos.html,ENEMY
257,Armos_Knight.html,ENEMY
258,Armos_Knight_(Link's_Awakening).html,ENEMY
259,Armos_Knights.html,ENEMY
263,Armos_Titan.html,ENEMY
264,Armos_Warrior.html,ENEMY
4359,Lakitu.html,ENEMY
268,Arrghus_(A_Link_Between_Worlds).html,ENEMY
4365,Lana.html,ENEMY
269,Arrghus_(A_Link_to_the_Past).html,ENEMY
270,Arrghus_(Tri_Force_Heroes).html,ENEMY
278,Aru_Lowder.html,ENEMY
279,Arwing.html,ENEMY
8473,Windblight_Ganon.html,ENEMY
8475,Winder.html,ENEMY
4397,Lanmola.html,ENEMY
4398,Lanmola_(Link's_Awakening).html,ENEMY
4399,Lanmolas.html,ENEMY
8502,Wizard.html,ENEMY
313,Baba_Serpent.html,ENEMY
8506,Wizzro.html,ENEMY
8507,Wizzrobe.html,ENEMY
315,Babusu.html,ENEMY
8509,Wolf_Link.html,ENEMY
316,Baby_Dodongo.html,ENEMY
317,Baby_Gohma.html,ENEMY
8510,Wolfos.html,ENEMY
323,Bad_Bat.html,ENEMY
330,Bago_Bago.html,ENEMY
4430,Leever.html,ENEMY
339,Ball_&_Chain_Trooper.html,ENEMY
341,Ball_and_Chain_Trooper.html,ENEMY
8535,Woodlands.html,ENEMY
8544,Wrecker_Phantom.html,ENEMY
354,Bana_Bana.html,ENEMY
365,Barba.html,ENEMY
8562,Yellow_ChuChu.html,ENEMY
374,Bari.html,ENEMY
375,Barinade.html,ENEMY
4472,Level_5_(First_Quest).html,ENEMY
8574,Yiga_Blademaster.html,ENEMY
8575,Yiga_Clan.html,ENEMY
8577,Yiga_Footsoldier.html,ENEMY
386,Base_Creature_of_Magic.html,ENEMY
4486,Levias.html,ENEMY
8585,Young_Gohma.html,ENEMY
394,Batreaux.html,ENEMY
8586,Young_Link%2FHyrule_Warriors.html,ENEMY
399,Bawb.html,ENEMY
8595,Yuga-Ganon.html,ENEMY
8596,Yuga.html,ENEMY
8597,Yuga_(boss).html,ENEMY
8598,Yuga_Ganon.html,ENEMY
8599,Yunobo.html,ENEMY
8602,Zaganaga.html,ENEMY
410,Beamos.html,ENEMY
4509,Light_Spirits.html,ENEMY
8606,Zant%2FHyrule_Warriors.html,ENEMY
8607,Zant's_Forces.html,ENEMY
8611,Zant.html,ENEMY
8612,Zant_(boss).html,ENEMY
8613,Zant_Mask.html,ENEMY
4518,Like-Like.html,ENEMY
4519,Like_Like.html,ENEMY
425,Bee.html,ENEMY
4521,Like_Likes.html,ENEMY
4533,Link%2FHyrule_Warriors.html,ENEMY
437,Beetle_(enemy).html,ENEMY
439,Beetle_King_Death_Bug.html,ENEMY
440,Beetle_Lord_Death_Bug.html,ENEMY
447,Bellum.html,ENEMY
448,Bellum_(boss).html,ENEMY
450,Bellumbeck.html,ENEMY
4550,Link.html,ENEMY
459,Beta_Moblin.html,ENEMY
8655,Zirro.html,ENEMY
4561,Linkle's_Forces.html,ENEMY
466,Big_Blin.html,ENEMY
8658,Zol.html,ENEMY
8659,Zombie.html,ENEMY
4565,Linkle.html,ENEMY
469,Big_Blue_ChuChu.html,ENEMY
475,Big_Dodongo.html,ENEMY
8670,Zora.html,ENEMY
478,Big_Green_ChuChu.html,ENEMY
4575,List_of_final_bosses.html,ENEMY
482,Big_Octorok.html,ENEMY
484,Big_Poe.html,ENEMY
8676,Zora_Eggs.html,ENEMY
488,Big_Skulltula.html,ENEMY
496,Bigocto_(Ocarina_of_Time).html,ENEMY
497,Bilocyte.html,ENEMY
500,Bio-Electric_Cube.html,ENEMY
8700,Zora_Warrior.html,ENEMY
8701,Zoro.html,ENEMY
514,Biri.html,ENEMY
517,Bit.html,ENEMY
518,Blaaz.html,ENEMY
519,Black_Bokoblin.html,ENEMY
522,Black_Knight.html,ENEMY
4619,Lizalfos.html,ENEMY
523,Black_Moblin.html,ENEMY
4621,Lizalfos_Chieftain.html,ENEMY
4624,Lizalfos_Mask.html,ENEMY
4630,Lobarrier.html,ENEMY
535,Blaino_(Link's_Awakening).html,ENEMY
540,Blastworm.html,ENEMY
4639,Lokomo.html,ENEMY
547,Blind.html,ENEMY
548,Blizzagia.html,ENEMY
550,Blizzeta.html,ENEMY
551,Blizzrobe.html,ENEMY
552,Blob.html,ENEMY
558,Blooper.html,ENEMY
560,Bludo.html,ENEMY
562,Blue_Bokoblin.html,ENEMY
4659,Lookout_Platform.html,ENEMY
564,Blue_Bubble.html,ENEMY
567,Blue_ChuChu.html,ENEMY
576,Blue_Lizalfos.html,ENEMY
4673,Lorule_Guard.html,ENEMY
585,Blue_Stalfos.html,ENEMY
4689,Lowder.html,ENEMY
596,Bob-omb.html,ENEMY
600,Boe.html,ENEMY
610,Bokoblin.html,ENEMY
4710,Lupay.html,ENEMY
619,Bokoblin_Summoner.html,ENEMY
4716,Lynel.html,ENEMY
620,Bokoblins.html,ENEMY
4722,Lynel_Mask.html,ENEMY
631,Bomb_Fish.html,ENEMY
638,Bombarossa.html,ENEMY
639,Bombchu.html,ENEMY
645,Bomber.html,ENEMY
649,Bombers_Secret_Society_of_Justice.html,ENEMY
4749,Mad_Bomber.html,ENEMY
4750,Mad_Jelly.html,ENEMY
655,Bomskit.html,ENEMY
4751,Mad_Scrub.html,ENEMY
4754,Madame_Aroma.html,ENEMY
4756,Madderpillar.html,ENEMY
660,Bone_Putter.html,ENEMY
663,Bongo_Bongo.html,ENEMY
668,Boo_Buddy.html,ENEMY
680,Boon.html,ENEMY
689,Boss_Blin.html,ENEMY
690,Boss_Challenge.html,ENEMY
694,Bot.html,ENEMY
4800,Magma_Spume.html,ENEMY
4801,Magmanos.html,ENEMY
4805,Magnifying_Lens.html,ENEMY
4807,Mago.html,ENEMY
4808,Magtail.html,ENEMY
4818,Majora's_Incarnation.html,ENEMY
4820,Majora's_Mask_(boss).html,ENEMY
4825,Majora's_Wrath.html,ENEMY
4826,Majora.html,ENEMY
4842,Malgyorg.html,ENEMY
4843,Malice.html,ENEMY
4845,Malladus.html,ENEMY
4846,Malladus_(boss).html,ENEMY
761,Bubble.html,ENEMY
778,Bulblin.html,ENEMY
4875,Manhandla_(Four_Swords_Adventures).html,ENEMY
4876,Manhandla_(Hyrule_Warriors).html,ENEMY
781,Bulblin_Summoner.html,ENEMY
4877,Manhandla_(Oracle_of_Seasons).html,ENEMY
783,Buliara.html,ENEMY
4878,Manhandla_(The_Legend_of_Zelda).html,ENEMY
782,Bulbul.html,ENEMY
784,Bullbo.html,ENEMY
794,Business_Scrub.html,ENEMY
4892,Margoma.html,ENEMY
4893,Margomill.html,ENEMY
801,Buzzblob.html,ENEMY
804,Byrne.html,ENEMY
805,Byrne_(boss).html,ENEMY
815,Calamareye.html,ENEMY
817,Calamity_Ganon.html,ENEMY
4915,Mask-Mimic.html,ENEMY
829,Camo_Goblin.html,ENEMY
4926,Massive_Sword.html,ENEMY
4932,Master_Kohga.html,ENEMY
4938,Master_Stalfos.html,ENEMY
846,Cannon_(character).html,ENEMY
848,Cannon_Boat.html,ENEMY
851,Cannon_Turret.html,ENEMY
4947,Mau.html,ENEMY
4952,Mayor_Bo.html,ENEMY
4953,Mayor_Dotour.html,ENEMY
4961,Mazaal.html,ENEMY
867,Captain's_Hat.html,ENEMY
873,Captain_Stalfos.html,ENEMY
883,Carock.html,ENEMY
4987,Medal_of_Honor__Hinox.html,ENEMY
4988,Medal_of_Honor__Molduga.html,ENEMY
4989,Medal_of_Honor__Talus.html,ENEMY
4992,Medelock.html,ENEMY
909,Category_Armos.html,ENEMY
5012,Medusa_Head.html,ENEMY
5020,Megmat.html,ENEMY
941,Category_Bosses.html,ENEMY
5054,Metal_Shield_Moblin.html,ENEMY
5055,Meteo_Wizzrobe.html,ENEMY
5057,Meter_Giant.html,ENEMY
5063,Midna%2FHyrule_Warriors.html,ENEMY
5064,Midna's_Forces.html,ENEMY
5068,Midna.html,ENEMY
5069,Mido.html,ENEMY
5077,Mighty_Darknut.html,ENEMY
988,Category_Enemies.html,ENEMY
5086,Mighty_Zora_Warrior.html,ENEMY
990,Category_Enemy_Weapons.html,ENEMY
5091,Mikau.html,ENEMY
5096,Militron.html,ENEMY
1002,Category_Final_bosses.html,ENEMY
1011,Category_Freshly-Picked_Tingle's_Rosy_Rupeeland_bosses.html,ENEMY
5114,Mini-Moldorm.html,ENEMY
5115,Mini-boss.html,ENEMY
5119,Mini_Freezard.html,ENEMY
5120,Miniblin.html,ENEMY
5134,Mipha.html,ENEMY
1046,Category_Hyrule_Warriors_bosses.html,ENEMY
1048,Category_Hyrule_Warriors_enemies.html,ENEMY
5167,Moa.html,ENEMY
1072,Category_Link's_Crossbow_Training_bosses.html,ENEMY
5171,Moblin.html,ENEMY
5180,Moblin_Mask.html,ENEMY
5183,Moblin_Statue.html,ENEMY
5184,Moblins.html,ENEMY
5185,Moby.html,ENEMY
1092,Category_Mini-bosses.html,ENEMY
5192,Mogma.html,ENEMY
5196,Moldarach.html,ENEMY
5197,Moldola.html,ENEMY
5198,Moldorm.html,ENEMY
5199,Moldorm_(A_Link_Between_Worlds).html,ENEMY
5200,Moldorm_(A_Link_to_the_Past).html,ENEMY
5201,Moldorm_(Link's_Awakening).html,ENEMY
5202,Moldorm_(Tri_Force_Heroes).html,ENEMY
5207,Moldworm.html,ENEMY
5210,Molgera.html,ENEMY
5221,Monk_Maz_Koshia.html,ENEMY
5222,Monkey.html,ENEMY
5229,Monster_Forces.html,ENEMY
5260,Morpha.html,ENEMY
5261,Morpheel.html,ENEMY
5264,Morth.html,ENEMY
5268,Moth.html,ENEMY
5274,Mothula.html,ENEMY
5275,Mothula_(A_Link_to_the_Past).html,ENEMY
5276,Mothula_(Oracle_of_Seasons).html,ENEMY
1214,Category_The_Legend_of_Zelda__A_Link_to_the_Past_mini-bosses.html,ENEMY
1224,Category_The_Legend_of_Zelda__Breath_of_the_Wild_bosses.html,ENEMY
1227,Category_The_Legend_of_Zelda__Breath_of_the_Wild_enemies.html,ENEMY
5327,Mulldozer.html,ENEMY
1242,Category_The_Legend_of_Zelda__Four_Swords_Adventures_bosses.html,ENEMY
5342,Mutoh.html,ENEMY
1248,Category_The_Legend_of_Zelda__Four_Swords_Adventures_mini-bosses.html,ENEMY
5345,Muzu.html,ENEMY
1257,Category_The_Legend_of_Zelda__Four_Swords_bosses.html,ENEMY
1262,Category_The_Legend_of_Zelda__Four_Swords_mini-bosses.html,ENEMY
5360,Mystery_Seed.html,ENEMY
5363,Myu.html,ENEMY
5370,Nabooru_(mini-boss).html,ENEMY
1287,Category_The_Legend_of_Zelda__Majora's_Mask_bosses.html,ENEMY
1293,Category_The_Legend_of_Zelda__Majora's_Mask_mini-bosses.html,ENEMY
1305,Category_The_Legend_of_Zelda__Ocarina_of_Time_bosses.html,ENEMY
1311,Category_The_Legend_of_Zelda__Ocarina_of_Time_mini-bosses.html,ENEMY
5415,Nejiron.html,ENEMY
5434,Nice_Ice_Rod.html,ENEMY
5441,Nightmare_(boss).html,ENEMY
1359,Category_The_Legend_of_Zelda__Phantom_Hourglass_mini-bosses.html,ENEMY
1365,Category_The_Legend_of_Zelda__Skyward_Sword_Enemy_Images.html,ENEMY
1369,Category_The_Legend_of_Zelda__Skyward_Sword_bosses.html,ENEMY
1372,Category_The_Legend_of_Zelda__Skyward_Sword_enemies.html,ENEMY
5470,Nocturn.html,ENEMY
1375,Category_The_Legend_of_Zelda__Skyward_Sword_mini-bosses.html,ENEMY
5474,Nokken.html,ENEMY
1382,Category_The_Legend_of_Zelda__Spirit_Tracks_Enemy_Images.html,ENEMY
1386,Category_The_Legend_of_Zelda__Spirit_Tracks_bosses.html,ENEMY
1389,Category_The_Legend_of_Zelda__Spirit_Tracks_enemies.html,ENEMY
1392,Category_The_Legend_of_Zelda__Spirit_Tracks_mini-bosses.html,ENEMY
1408,Category_The_Legend_of_Zelda__The_Minish_Cap_mini-bosses.html,ENEMY
5504,Nuranuru.html,ENEMY
5508,Nyave.html,ENEMY
1418,Category_The_Legend_of_Zelda__The_Wind_Waker_bosses.html,ENEMY
1421,Category_The_Legend_of_Zelda__The_Wind_Waker_enemies.html,ENEMY
1424,Category_The_Legend_of_Zelda__The_Wind_Waker_mini-bosses.html,ENEMY
1433,Category_The_Legend_of_Zelda__Tri_Force_Heroes_bosses.html,ENEMY
1435,Category_The_Legend_of_Zelda__Tri_Force_Heroes_enemies.html,ENEMY
5535,Octive.html,ENEMY
5540,Octoball_Derby.html,ENEMY
5541,Octoballoon.html,ENEMY
5542,Octogon.html,ENEMY
5543,Octomine.html,ENEMY
5544,Octorok.html,ENEMY
1452,Category_The_Legend_of_Zelda__Twilight_Princess_mini-bosses.html,ENEMY
5550,Odolwa.html,ENEMY
5553,Oinker.html,ENEMY
5554,Oinker_Boss.html,ENEMY
1459,Category_The_Legend_of_Zelda_bosses.html,ENEMY
5566,Old_Woman.html,ENEMY
5587,Ook.html,ENEMY
1504,Category_Zelda_II__The_Adventure_of_Link_bosses.html,ENEMY
1519,Catfish_Deyansu.html,ENEMY
1552,Champion.html,ENEMY
1558,Chancellor_Cole.html,ENEMY
1559,Chancellor_Cole_(boss).html,ENEMY
5659,Pairodd.html,ENEMY
1567,Chaser.html,ENEMY
1568,Chasupa.html,ENEMY
1571,Cheep-Cheep.html,ENEMY
5685,Paraocto.html,ENEMY
1590,Chief_Soldier.html,ENEMY
5688,Parasitic_Tentacle.html,ENEMY
1594,Children_of_Ordon.html,ENEMY
1595,Chilfos.html,ENEMY
5692,Parella.html,ENEMY
1607,ChuChu.html,ENEMY
5704,Patra.html,ENEMY
1608,Chu_Chu.html,ENEMY
1611,Chu_Worm.html,ENEMY
5709,Paya.html,ENEMY
5712,Peahat.html,ENEMY
5713,Peahat_Larva.html,ENEMY
1618,Cia.html,ENEMY
5723,Pebblit.html,ENEMY
5737,Pengator.html,ENEMY
1649,Clock_Soldiers.html,ENEMY
1653,Clock_Town_Carnival_Executive_Committee.html,ENEMY
1654,Clock_Town_Soldiers.html,ENEMY
5749,Pesto.html,ENEMY
5752,Phantom.html,ENEMY
1656,Cloud_Piranha.html,ENEMY
1659,Club_Moblin.html,ENEMY
5757,Phantom_Eye.html,ENEMY
5760,Phantom_Ganon's_Sword.html,ENEMY
5762,Phantom_Ganon_(Four_Swords_Adventures).html,ENEMY
1666,Coffin.html,ENEMY
5765,Phantom_Ganon_(Ocarina_of_Time).html,ENEMY
5766,Phantom_Ganon_(The_Wind_Waker).html,ENEMY
5774,Phantom_Rider.html,ENEMY
5777,Phantom_Zant.html,ENEMY
5786,Phytops.html,ENEMY
1710,Council_of_Elders.html,ENEMY
5811,Pikit.html,ENEMY
1718,Crab.html,ENEMY
5815,Pincer.html,ENEMY
1724,Cragma.html,ENEMY
1725,Cranioc.html,ENEMY
1726,Crayk.html,ENEMY
5828,Piranha_Plant.html,ENEMY
5835,Pirate_Hideaway.html,ENEMY
5847,Pirates_of_Forsaken_Fortress.html,ENEMY
5849,Pirogusu.html,ENEMY
5855,Plasmarine.html,ENEMY
1767,Cucco.html,ENEMY
5866,Poacher's_Saw.html,ENEMY
5869,Podobos.html,ENEMY
5870,Poe.html,ENEMY
1779,Cueball.html,ENEMY
5876,Poe_Sisters_(Ocarina_of_Time).html,ENEMY
1781,Cukeman.html,ENEMY
5879,Poes.html,ENEMY
5881,Poison_Mite.html,ENEMY
5883,Pokey.html,ENEMY
1790,Cursed_Bokoblin_(Breath_of_the_Wild).html,ENEMY
1791,Cursed_Bokoblin_(Skyward_Sword).html,ENEMY
1792,Cursed_Lizalfos.html,ENEMY
5886,Pols_Voice.html,ENEMY
1794,Cursed_Moblin.html,ENEMY
1797,Cursed_Spume.html,ENEMY
5896,Popo.html,ENEMY
1803,Cyclok.html,ENEMY
5906,Possessed_Zelda.html,ENEMY
1811,Dacto.html,ENEMY
1814,Dagtail.html,ENEMY
1821,Daira.html,ENEMY
1839,Dangoro.html,ENEMY
1851,Darbus.html,ENEMY
1854,Dark_Beast_Ganon.html,ENEMY
1857,Dark_ChuChu.html,ENEMY
1858,Dark_Cia.html,ENEMY
1861,Dark_Dragon.html,ENEMY
1862,Dark_Forces.html,ENEMY
5960,Prince_Sidon.html,ENEMY
1866,Dark_Keese.html,ENEMY
5964,Princess_Hilda.html,ENEMY
1869,Dark_Link_(Hyrule_Warriors).html,ENEMY
1868,Dark_Link.html,ENEMY
1870,Dark_Link_(Ocarina_of_Time).html,ENEMY
1872,Dark_Link_(The_Adventure_of_Link).html,ENEMY
5968,Princess_Ruto.html,ENEMY
1874,Dark_Links_(A_Link_to_the_Past).html,ENEMY
1875,Dark_Links_(Tri_Force_Heroes).html,ENEMY
