,source,source_str,relation,name,dst_str,dst
7468,6780,Shai_Utoh_Shrine.html,shrine_from,The Legend of Zelda:,,
7469,6781,Shai_Yota.html,charact_from,The Legend of Zelda:,,
7470,6782,Shai_Yota_Shrine.html,shrine_from,The Legend of Zelda:,,
7471,6782,Shai_Yota_Shrine.html,locat_in,cove,,
7472,6783,Shaillu.html,charact_in,The Legend of Zelda:,,
7473,6784,Shamae.html,charact_from,The Legend of Zelda:,,
7474,6785,Shard_of_Agony.html,item_from,The Legend of Zelda,,
7475,6785,Shard_of_Agony.html,live_in,House,,
7476,6786,Shard_of_Dinraal's_Fang.html,item_from,The Legend of Zelda:,,
7477,6787,Shard_of_Dinraal's_Horn.html,item_from,The Legend of Zelda:,,
7478,6788,Shard_of_Farosh's_Fang.html,item_from,The Legend of Zelda:,,
7479,6788,Shard_of_Farosh's_Fang.html,obtain_from,Farosh,Farosh.html,2532.0
7480,6789,Shard_of_Farosh's_Horn.html,item_from,The Legend of Zelda:,,
7481,6790,Shard_of_Naydra's_Fang.html,item_from,The Legend of Zelda:,,
7482,6791,Shard_of_Naydra's_Horn.html,item_from,The Legend of Zelda:,,
7483,6793,Shark_Island.html,locat_from,The Legend of Zelda,,
7484,6793,Shark_Island.html,island_upon,the Great Sea,,
7485,6793,Shark_Island.html,island_by,S.W. Potchit,S.W.html,6494.0
7486,6795,Sharo_Lun_Shrine.html,shrine_from,The Legend of Zelda:,,
7487,6795,Sharo_Lun_Shrine.html,locat_in,the Death Mountain,,
7488,6796,Sharp.html,charact_in,the Legend of Zelda,,
7489,6796,Sharp.html,charact_in,One,Poe.html,5870.0
7490,6797,Sharp_Machete.html,item_from,The Legend of Zelda,,
7491,6798,Sharp_the_Elder.html,charact_in,the Legend of Zelda,,
7492,6798,Sharp_the_Elder.html,charact_in,One,Poe.html,5870.0
7493,6799,Shatterback_Point.html,locat_from,The Legend of Zelda:,,
7494,6799,Shatterback_Point.html,locat_in,region,,
7495,6800,Shay.html,charact_from,The Legend of Zelda:,,
7496,6800,Shay.html,region_of,Hyrule,Hyrule.html,3766.0
7497,6801,Shee_Vaneer.html,charact_from,The Legend of Zelda:,,
7498,6802,Shee_Vaneer_Shrine.html,shrine_from,The Legend of Zelda:,,
7499,6802,Shee_Vaneer_Shrine.html,locat_on,peak,,
7500,6803,Shee_Venath.html,charact_from,The Legend of Zelda:,,
7501,6804,Shee_Venath_Shrine.html,shrine_from,The Legend of Zelda:,,
7502,6804,Shee_Venath_Shrine.html,locat_on,side,,
7503,6805,Sheem_Dagoze.html,charact_from,The Legend of Zelda:,,
7504,6806,Sheem_Dagoze_Shrine.html,shrine_from,The Legend of Zelda:,,
7505,6807,Sheep.html,race_of,animals,,
7506,6807,Sheep.html,region_of,Hyrule,,
7507,6808,Sheerow.html,charact_from,The Legend of Zelda,,
7508,6809,Sheh_Rata.html,charact_from,The Legend of Zelda:,,
7509,6810,Sheh_Rata_Shrine.html,shrine_from,The Legend of Zelda:,,
7510,6812,Sheik%2FSuper_Smash_Bros.html,charact_in,series,,
7511,6814,Sheik's_Mask.html,item_from,The Legend of Zelda:,,
7512,6815,Sheik's_Turban.html,worn_by,Sheik,Sheik.html,6816.0
7513,6816,Sheik.html,charact_from,The Legend of Zelda,,
7514,6817,Sheikah%2FQuotes.html,given_by,Sheikah,../Sheikah.html,6818.0
7515,6818,Sheikah.html,race_in,the Legend of Zelda,,
7516,6824,Sheikah_Sensor+.html,item_from,The Legend of Zelda:,,
7517,6825,Sheikah_Sensor.html,item_from,The Legend of Zelda:,,
7518,6826,Sheikah_Sensor_Notes.html,item_in,The Legend of Zelda:,,
7519,6826,Sheikah_Sensor_Notes.html,locat_on,desk,,
7520,6827,Sheikah_Slate.html,item_from,The Legend of Zelda:,,
7521,6828,Sheikah_Slate_Manual.html,item_in,The Legend of Zelda:,,
7522,6829,Sheikah_Stone.html,object_from,The Legend of Zelda,,
7523,6829,Sheikah_Stone.html,locat_of,items,,
7524,6830,Sheikah_Symbol.html,race_in,the Legend of Zelda,,
7525,6831,Sheikah_Tower.html,locat_from,The Legend of Zelda:,,
7526,6832,Sheila.html,charact_from,The Legend of Zelda,,
7527,6835,Shell_Aura.html,obtain_on,Map,,
7528,6836,Shell_Blade.html,enemi_in,the Legend of Zelda,,
7529,6838,Sherfin's_Secret_Hot_Spring.html,locat_from,The Legend of Zelda:,,
7530,6838,Sherfin's_Secret_Hot_Spring.html,locat_in,region,,
7531,6838,Sherfin's_Secret_Hot_Spring.html,region_of,Hyrule,Hyrule.html,3766.0
7532,6839,Shibo.html,charact_from,The Legend of Zelda:,,
7533,6840,Shiek.html,charact_from,The Legend of Zelda,,
7534,6841,Shiekah.html,race_in,the Legend of Zelda,,
7535,6842,Shield.html,given_to,type,,
7536,6842,Shield.html,item_in,inventory,,
7537,6845,Shield_(Spirit_Tracks).html,store_in,New Hyrule,New_Hyrule.html,5425.0
7538,6846,Shield_Attack.html,sword_as,the Helm Splitter,,
7539,6849,Shield_Moblin_Helmet.html,worn_by,Shield Moblins,Shield_Moblin.html,6848.0
7540,6853,Shield_of_the_Mind's_Eye.html,item_from,The Legend of Zelda:,,
7541,6853,Shield_of_the_Mind's_Eye.html,locat_in,the Equestrian Riding Course,,
7542,6853,Shield_of_the_Mind's_Eye.html,locat_in,region,,
7543,6855,Shikashi.html,charact_from,the Legend of Zelda,,
7544,6859,Shipyard_(Phantom_Hourglass).html,locat_in,game,,
7545,6860,Shipyard_(Skyward_Sword).html,locat_from,The Legend of Zelda,,
7546,6861,Shipyard_Worker.html,charact_from,The Legend of Zelda:,,
7547,6862,Shira_Gomar.html,charact_from,The Legend of Zelda:,,
7548,6863,Shira_Gomar_Shrine.html,shrine_from,The Legend of Zelda:,,
7549,6863,Shira_Gomar_Shrine.html,locat_in,Tabantha Frontier,Tabantha_Frontier.html,7497.0
7550,6865,Shiro_(Majora's_Mask).html,charact_from,The Legend of Zelda,,
7551,6866,Shiro_(Ocarina_of_Time).html,charact_from,The Legend of Zelda,,
7552,6867,Sho.html,charact_in,The Legend of Zelda:,,
7553,6867,Sho.html,region_of,Hyrule,Hyrule.html,3766.0
7554,6868,Sho_Dantu.html,charact_from,The Legend of Zelda:,,
7555,6869,Sho_Dantu_Shrine.html,shrine_from,The Legend of Zelda:,,
7556,6869,Sho_Dantu_Shrine.html,locat_under,overhang,,
7557,6870,Shock_Arrow.html,item_from,The Legend of Zelda:,,
7558,6870,Shock_Arrow.html,enemi_as,Lizalfos,Lizalfos.html,4619.0
7559,6871,Shoda_Sah.html,charact_from,The Legend of Zelda:,,
7560,6872,Shoda_Sah_Shrine.html,shrine_from,The Legend of Zelda:,,
7561,6872,Shoda_Sah_Shrine.html,locat_behind,north,,
7562,6873,Shooting_Gallery.html,locat_in,Legend,,
7563,6874,Shop_Guru_Statue.html,item_from,The Legend of Zelda,,
7564,6874,Shop_Guru_Statue.html,item_with,the Traveling Merchants on Greatfish Isle,,
7565,6875,Shoqa_Tatone.html,charact_from,The Legend of Zelda:,,
7566,6876,Shoqa_Tatone_Shrine.html,shrine_from,The Legend of Zelda:,,
7567,6877,Shora_Hah.html,charact_from,The Legend of Zelda:,,
7568,6878,Shora_Hah_Shrine.html,shrine_from,The Legend of Zelda:,,
7569,6878,Shora_Hah_Shrine.html,locat_in,region,,
7570,6878,Shora_Hah_Shrine.html,region_of,Hyrule,Hyrule.html,3766.0
7571,6878,Shora_Hah_Shrine.html,locat_underneath,rock,,
7572,6879,Shovel.html,item_in,the Legend of Zelda,The_Legend_of_Zelda.html,7673.0
7573,6880,Showstopper.html,item_from,The Legend of Zelda:,,
7574,6882,Shrine_(Breath_of_the_Wild).html,locat_from,The Legend of Zelda:,,
7575,6882,Shrine_(Breath_of_the_Wild).html,shrine_of,Trials,,
7576,6882,Shrine_(Breath_of_the_Wild).html,shrine_of,Trials,,
7577,6882,Shrine_(Breath_of_the_Wild).html,shrine_from,DLC,,
7578,6882,Shrine_(Breath_of_the_Wild).html,shrine_from,"the ""Champions' Ballad"" DLC",,
7579,6882,Shrine_(Breath_of_the_Wild).html,shrine_of,Trials,,
7580,6882,Shrine_(Breath_of_the_Wild).html,shrine_of,Trials,,
7581,6883,Shrine_Island.html,locat_in,The Legend of Zelda:,,
7582,6883,Shrine_Island.html,locat_in,Lanayru Wetlands,Lanayru_Wetlands.html,4392.0
7583,6884,Shrine_of_Gamelon.html,shrine_of,Gamelon,,
7584,6884,Shrine_of_Gamelon.html,locat_from,Zelda,,
7585,6885,Shrine_of_Resurrection.html,shrine_of,Resurrection,,
7586,6885,Shrine_of_Resurrection.html,locat_from,The Legend of Zelda:,,
7587,6885,Shrine_of_Resurrection.html,locat_in,the Great Plateau region,,
7588,6886,Shrouded_Shrine.html,quest_from,The Legend of Zelda:,,
7589,6886,Shrouded_Shrine.html,obtain_upon,entry,,
7590,6887,Shrouded_Stalfos.html,enemi_in,The Legend of Zelda,,
7591,6888,Shuteye_Inn.html,locat_from,The Legend of Zelda:,,
7592,6889,Shy_Guy.html,enemi_from,The Legend of Zelda,,
7593,6889,Shy_Guy.html,enemi_from,series,,
7594,6890,Sickle_Moon_Flag.html,item_from,The Legend of Zelda,,
7595,6890,Sickle_Moon_Flag.html,item_in,quest,Quest_for_the_Shop_Guru_Statue.html,6062.0
7596,6890,Sickle_Moon_Flag.html,quest_for,the Shop Guru Statue,,
7597,6890,Sickle_Moon_Flag.html,shop_on,Windfall Island,Windfall_Island.html,8478.0
7598,6891,Side_Quest.html,quest_in,part,,
7599,6892,Sign-Loving_Subrosian.html,live_in,Subrosia Village,Subrosia_Village.html,7377.0
7600,6893,Sign.html,object_in,Legend,,
7601,6894,Sign_Ring.html,obtain_from,the Sign-Loving Subrosian,,
7602,6895,Sign_of_the_Shadow.html,quest_in,The Legend of Zelda:,,
7603,6895,Sign_of_the_Shadow.html,given_to,Link,Link.html,4550.0
7604,6895,Sign_of_the_Shadow.html,quest_atop,Gerudo Tower,Gerudo_Tower.html,2978.0
7605,6896,Signpost_Maze.html,locat_from,The Legend of Zelda,,
7606,6898,Silent_Realm.html,locat_from,The Legend of Zelda,,
7607,6898,Silent_Realm.html,locat_in,World,,
7608,6899,Silent_Shroom.html,item_from,The Legend of Zelda:,,
7609,6900,Silk_Rope.html,item_from,Rosy Rupeeland,,
7610,6901,Silva.html,charact_from,The Legend of Zelda,,
7611,6901,Silva.html,live_at,Eldin Volcano Silva,,
7612,6903,Silver_Bokoblin.html,enemi_in,the Legend of Zelda,,
7613,6904,Silver_Bow.html,item_from,The Legend of Zelda:,,
7614,6906,Silver_Gauntlets.html,item_from,The Legend of Zelda,,
7615,6907,Silver_Key.html,item_from,The Legend of Zelda,,
7616,6908,Silver_Lizalfos.html,enemi_in,the Legend of Zelda,,
7617,6908,Silver_Lizalfos.html,region_of,the Gerudo Desert,,
7618,6909,Silver_Longsword.html,item_from,The Legend of Zelda:,,
7619,6909,Silver_Longsword.html,shrine_in,Zora's Domain,Zora%27s_Domain.html,8662.0
7620,6910,Silver_Moblin.html,enemi_in,the Legend of Zelda,,
7621,6911,Silver_Rupee.html,item_from,shops,,
7622,6911,Silver_Rupee.html,shop_of,sort,,
7623,6912,Silver_Scale.html,item_from,The Legend of Zelda,,
7624,6913,Silver_Shield.html,item_from,The Legend of Zelda:,,
7625,6913,Silver_Shield.html,obtain_from,chest,,
7626,6913,Silver_Shield.html,locat_in,area,,
7627,6913,Silver_Shield.html,quest_due,strength,,
7628,6916,Silverscale_Spear.html,obtain_in,water,,
7629,6917,Simmered_Fruit.html,item_in,The Legend of Zelda:,,
7630,6918,Simon's_Simulations.html,locat_from,The Legend of Zelda,,
7631,6919,Simon.html,charact_from,The Legend of Zelda,,
7632,6921,Sing.html,charact_from,the Legend of Zelda,,
7633,6922,Single_Link_Theory.html,releas_of,The Wind Waker,The_Legend_of_Zelda__The_Wind_Waker.html,7789.0
7634,6922,Single_Link_Theory.html,releas_of,The Wind Waker,The_Legend_of_Zelda__The_Wind_Waker.html,7789.0
7635,6922,Single_Link_Theory.html,releas_in,2003,2003.html,21.0
7636,6922,Single_Link_Theory.html,releas_of,The Wind Waker,The_Legend_of_Zelda__The_Wind_Waker.html,7789.0
7637,6925,Sinking_Lure.html,item_in,the Legend of Zelda,,
7638,6927,Sinksand.html,defeat_In,instances,,
7639,6929,Sir_Frosty.html,enemi_from,The Legend of Zelda,,
7640,6930,Sir_Raven.html,charact_from,manga,The_Legend_of_Zelda__Oracle_of_Ages_(manga).html,7748.0
7641,6931,Siroc.html,charact_from,The Legend of Zelda,,
7642,6933,Six-Eye_Reef.html,locat_from,The Legend of Zelda,,
7643,6933,Six-Eye_Reef.html,locat_of,Chart,,
7644,6934,Six_Evil_Barriers.html,object_from,The Legend of Zelda,,
7645,6935,Six_Medallions.html,item_from,The Legend of Zelda,,
7646,6935,Six_Medallions.html,given_to,Hero,,
7647,6935,Six_Medallions.html,given_by,Rauru,Rauru.html,6123.0
7648,6938,Skeldritch.html,boss_of,the Sand Temple,,
7649,6938,Skeldritch.html,dungeon_in,The Legend of Zelda,,
7650,6939,Skeleton_Forest.html,locat_from,The Legend of Zelda,,
7651,6939,Skeleton_Forest.html,locat_in,region,,
7652,6939,Skeleton_Forest.html,region_of,the Dark World,,
7653,6941,Skett_and_Akoot.html,charact_from,The Legend of Zelda,,
7654,6942,Skinny_Man.html,live_in,Symmetry City,Symmetry_City.html,7486.0
7655,6942,Skinny_Man.html,live_in,past,,
7656,6942,Skinny_Man.html,quest_for,Sword,,
7657,6943,Skipper's_Retreat.html,locat_from,The Legend of Zelda,,
7658,6944,Skipper.html,charact_from,The Legend of Zelda,,
7659,6947,Skull_Dress.html,obtain_on,the Master Wind Waker DLC Map,,
7660,6949,Skull_Hammer.html,weapon_from,The Legend of Zelda,,
7661,6949,Skull_Hammer.html,defeat_during,journey,,
7662,6950,Skull_Kid%2FHyrule_Warriors.html,charact_from,Hyrule Warriors,../Hyrule_Warriors.html,3801.0
7663,6952,Skull_Kid's_Hat.html,worn_by,Skull Kid,Skull_Kid/Hyrule_Warriors.html,6950.0
7664,6956,Skull_Kid_(character).html,charact_in,the Legend of Zelda,,
7665,6956,Skull_Kid_(character).html,race_of,creatures,,
7666,6957,Skull_Kid_(mini-boss).html,boss_from,The Legend of Zelda,,
7667,6958,Skull_Kid_(race).html,race_in,Legend,,
7668,6958,Skull_Kid_(race).html,race_of,beings,,
7669,6959,Skull_Lake.html,locat_in,The Legend of Zelda:,,
7670,6959,Skull_Lake.html,locat_in,Akkala province,,
7671,6960,Skull_Mask.html,mask_from,The Legend of Zelda,,
7672,6961,Skull_Necklace.html,item_from,The Legend of Zelda,,
7673,6961,Skull_Necklace.html,store_in,Spoils Bag Link,,
7674,6961,Skull_Necklace.html,obtain_in,way,,
7675,6962,Skull_Shooting.html,locat_in,Hyrule Field Barrels,,
7676,6962,Skull_Shooting.html,item_beside,skulls,Skull.html,6946.0
7677,6963,Skull_Tower_Idol.html,item_from,The Legend of Zelda,,
7678,6963,Skull_Tower_Idol.html,item_in,quest,Quest_for_the_Shop_Guru_Statue.html,6062.0
7679,6963,Skull_Tower_Idol.html,quest_for,the Shop Guru Statue,,
7680,6965,Skull_Woods_(A_Link_Between_Worlds).html,dungeon_from,The Legend of Zelda,,
7681,6965,Skull_Woods_(A_Link_Between_Worlds).html,dungeon_in,areas,,
7682,6966,Skull_Woods_(A_Link_to_the_Past).html,dungeon_in,the Dark World,,
7683,6966,Skull_Woods_(A_Link_to_the_Past).html,locat_near,center,,
7684,6968,Skullfish.html,enemi_in,the Legend of Zelda,,
7685,6969,Skullrope.html,enemi_in,the Legend of Zelda,,
7686,6969,Skullrope.html,defeat_with,any,,
7687,6970,Skulltula.html,enemi_in,the Legend of Zelda,,
7688,6970,Skulltula.html,inhabit_by,creatures,,
7689,6971,Skulltula_Forest__Ranger.html,locat_in,pots,Pot.html,5914.0
7690,6971,Skulltula_Forest__Ranger.html,item_beside,Skulltulas,Skulltula.html,6970.0
7691,6972,Skulltula_House.html,locat_from,The Legend of Zelda,,
7692,6972,Skulltula_House.html,inhabit_by,Family,,
7693,6973,Skullwalltula.html,enemi_in,the Legend of Zelda,,
7694,6974,Sky_Cannon.html,item_from,The Legend of Zelda:,,
7695,6976,Sky_Keep.html,dungeon_of,The Legend of Zelda,,
7696,6977,Sky_Octorok.html,enemi_from,The Legend of Zelda:,,
7697,6977,Sky_Octorok.html,live_in,Hyrule,Hyrule.html,3766.0
7698,6978,Sky_Realm.html,boss_of,area,,
7699,6980,Sky_Tail.html,enemi_from,The Legend of Zelda,,
7700,6982,Sky_Whale.html,boss_from,The Legend of Zelda,,
7701,6984,Skyloft.html,locat_from,The Legend of Zelda,,
7702,6984,Skyloft.html,inhabit_of,Skyloft,,
7703,6986,Skyview_Spring.html,locat_from,The Legend of Zelda,,
7704,6986,Skyview_Spring.html,locat_inside,the Skyview Temple,,
7705,6987,Skyview_Temple.html,dungeon_in,The Legend of Zelda,,
7706,6987,Skyview_Temple.html,locat_within,Faron Woods,Faron_Woods.html,2517.0
7707,6988,Skyward_Strike.html,object_as,Cubes,,
7708,6990,Slarok.html,enemi_from,The Legend of Zelda,,
7709,6991,Slated_for_Upgrades.html,quest_in,The Legend of Zelda:,,
7710,6991,Slated_for_Upgrades.html,given_to,Link,Link.html,4550.0
7711,6992,Slates.html,obtain_in,the Ancient Tomb,,
7712,6992,Slates.html,obtain_from,each,,
7713,6993,Slayer's_Ring.html,obtain_from,Vasu,Vasu.html,8270.0
7714,6995,Sleepless_Waterfall.html,locat_from,The Legend of Zelda,,
7715,6996,Sleepy_Toadstool.html,item_from,The Legend of Zelda,,
7716,6997,Slergo.html,charact_from,The Legend of Zelda:,,
7717,6998,Slice_of_Cake.html,item_from,The Legend of Zelda,,
7718,6999,Slice_of_Pie.html,item_from,The Legend of Zelda,,
7719,7000,Slime.html,enemi_in,the Legend of Zelda,,
7720,7001,Slime_Eel.html,boss_of,Catfish's Maw,Catfish%27s_Maw.html,1517.0
7721,7001,Slime_Eel.html,dungeon_in,The Legend of Zelda,,
7722,7002,Slime_Eyes.html,boss_of,Key Cavern,Key_Cavern.html,4146.0
7723,7002,Slime_Eyes.html,dungeon_in,The Legend of Zelda,,
7724,7003,Slime_Key.html,item_from,The Legend of Zelda,,
7725,7004,Slingshot.html,item_in,the Legend of Zelda,,
7726,7005,Slippery_Falcon.html,shop_in,The Legend of Zelda:,,
7727,7005,Slippery_Falcon.html,quest_From,Ground,,
7728,7006,Slippery_Station.html,locat_from,The Legend of Zelda,,
7729,7006,Slippery_Station.html,locat_in,section,,
7730,7008,Sluggula.html,enemi_from,The Legend of Zelda,,
7731,7010,Small_Bomb_Bag.html,item_from,The Legend of Zelda,,
7732,7011,Small_Key.html,item_in,Legend,,
7733,7012,Small_Quiver.html,item_from,The Legend of Zelda,,
7734,7012,Small_Quiver.html,store_in,Adventure Pouch,Adventure_Pouch.html,76.0
7735,7013,Small_Seed_Satchel.html,item_from,The Legend of Zelda,,
7736,7014,Small_Shield.html,item_in,the Legend of Zelda,,
7737,7015,Small_Wallet.html,item_from,The Legend of Zelda,,
7738,7017,Smasher_(Link's_Awakening).html,boss_of,Face Shrine,Face_Shrine_(dungeon).html,2461.0
7739,7017,Smasher_(Link's_Awakening).html,dungeon_in,The Legend of Zelda,,
7740,7018,Smasher_(Oracle_of_Ages).html,boss_of,Crown Dungeon,Crown_Dungeon.html,1758.0
7741,7019,Smaude.html,charact_in,The Legend of Zelda:,,
7742,7020,Smith's_Sword.html,sword_from,The Legend of Zelda,,
7743,7020,Smith's_Sword.html,obtain_in,game,,
7744,7020,Smith's_Sword.html,given_After,meeting,,
7745,7021,Smith.html,charact_from,The Legend of Zelda,,
7746,7021,Smith.html,live_in,South Hyrule Field,South_Hyrule_Field.html,7119.0
7747,7022,Smithery.html,locat_from,The Legend of Zelda,,
7748,7022,Smithery.html,locat_on,outskirts,,
7749,7024,Smog.html,boss_of,Dungeon,Dungeon.html,2220.0
7750,7024,Smog.html,boss_in,Legend of Zelda,The_Legend_of_Zelda_series.html,7812.0
7751,7025,Smooth_Gem.html,item_from,The Legend of Zelda,,
7752,7030,Snap_Dragon.html,enemi_in,the Legend of Zelda,,
7753,7032,Snapper_(Majora's_Mask).html,enemi_from,The Legend of Zelda,,
7754,7033,Snapper_(Spirit_Tracks).html,enemi_from,The Legend of Zelda,,
7755,7035,Sneaky_Elixir.html,item_in,The Legend of Zelda:,,
7756,7036,Sneaky_Mushroom_Skewer.html,item_in,The Legend of Zelda:,,
7757,7039,Sneaky_Steamed_Fish.html,item_in,The Legend of Zelda:,,
7758,7040,Sneaky_Steamed_Meat.html,item_in,The Legend of Zelda:,,
7759,7041,Sneaky_Steamed_Mushrooms.html,item_in,The Legend of Zelda:,,
7760,7043,Snow_Octorok.html,enemi_in,The Legend of Zelda:,,
7761,7043,Snow_Octorok.html,live_in,regions,,
7762,7043,Snow_Octorok.html,region_of,Hyrule,Hyrule.html,3766.0
7763,7043,Snow_Octorok.html,live_in,areas,,
7764,7044,Snow_Realm.html,locat_from,The Legend of Zelda,,
7765,7046,Snow_Temple.html,dungeon_in,The Legend of Zelda,,
7766,7047,Snow_Wall.html,object_from,The Legend of Zelda,,
7767,7049,Snowdrift_Station.html,locat_from,The Legend of Zelda,,
7768,7049,Snowdrift_Station.html,locat_in,section,,
7769,7049,Snowdrift_Station.html,given_in,chamber,,
7770,7051,Snowfield_Stable.html,locat_in,The Legend of Zelda:,,
7771,7051,Snowfield_Stable.html,region_of,Hyrule,Hyrule.html,3766.0
7772,7052,Snowhead.html,locat_from,The Legend of Zelda,,
7773,7052,Snowhead.html,region_of,Termina,Termina.html,7604.0
7774,7052,Snowhead.html,inhabit_by,Gorons Snowhead,,
7775,7054,Snowhead_Temple.html,dungeon_in,The Legend of Zelda,,
7776,7055,Snowpeak.html,region_of,cold,,
7777,7055,Snowpeak.html,live_inside,mansion,,
7778,7056,Snowpeak_Ruins.html,dungeon_in,The Legend of Zelda:,,
7779,7056,Snowpeak_Ruins.html,locat_in,Peak Province,Peak_Province.html,5715.0
7780,7056,Snowpeak_Ruins.html,obtain_by,Link,Link.html,4550.0
7781,7057,Snowpeak_Ruins__Defender.html,locat_on,Snowpeak White Wolfos,,
7782,7058,Snowpeak_Ruins__Ranger.html,locat_in,the Snowpeak,,
7783,7058,Snowpeak_Ruins__Ranger.html,item_beside,Chilfos,Chilfos.html,1595.0
7784,7059,Snowpeak_Top.html,locat_from,The Legend of Zelda:,,
7785,7061,Snowquill_Headdress.html,item_in,The Legend of Zelda:,,
7786,7061,Snowquill_Headdress.html,shop_of,Rito Village,Rito_Village.html,6274.0
7787,7062,Snowquill_Trousers.html,item_in,The Legend of Zelda:,,
7788,7062,Snowquill_Trousers.html,shop_in,Rito Village,Rito_Village.html,6274.0
7789,7063,Snowquill_Tunic.html,shop_in,Rito Village,Rito_Village.html,6274.0
7790,7064,Snowshoe_Ring.html,obtain_in,Oracle of Ages,,
7791,7064,Snowshoe_Ring.html,obtain_in,Oracle of Seasons,,
7792,7065,Snurglar.html,enemi_from,The Legend of Zelda,,
7793,7066,Snurgle.html,enemi_from,The Legend of Zelda,,
7794,7068,Soal.html,charact_from,The Legend of Zelda:,,
7795,7071,Soh_Kofi_Shrine.html,locat_in,region,,
7796,7073,Soka_Point.html,locat_in,region,,
7797,7073,Soka_Point.html,region_of,Hyrule,Hyrule.html,3766.0
7798,7074,Sokkala_Bridge.html,locat_from,The Legend of Zelda:,,
7799,7074,Sokkala_Bridge.html,locat_in,region,,
7800,7074,Sokkala_Bridge.html,region_of,Hyrule,Hyrule.html,3766.0
7801,7076,Sol.html,item_from,The Legend of Zelda:,,
7802,7079,Soldier's_Bow.html,obtain_inside,Treasure Chests,Treasure_Chest.html,8076.0
7803,7080,Soldier's_Broadsword.html,item_from,The Legend of Zelda:,,
7804,7080,Soldier's_Broadsword.html,obtain_on,the Great Plateau,,
7805,7081,Soldier's_Claymore.html,item_from,The Legend of Zelda:,,
7806,7081,Soldier's_Claymore.html,enemi_as,Stalkoblins,Stalkoblin.html,7255.0
7807,7083,Soldier's_Helm.html,worn_during,thunderstorms,,
7808,7084,Soldier's_Shield.html,item_from,The Legend of Zelda:,,
7809,7085,Soldier's_Spear.html,item_from,The Legend of Zelda:,,
7810,7086,Soldier's_Uniform.html,worn_by,Hyrulean Soldiers,Hyrulean_Soldiers.html,3812.0
7811,7088,Soldier_in_the_Back_Alley.html,charact_from,The Legend of Zelda,,
7812,7089,Solewood_Range.html,locat_in,The Legend of Zelda:,,
7813,7089,Solewood_Range.html,locat_in,region,,
7814,7089,Solewood_Range.html,region_of,Hyrule,Hyrule.html,3766.0
7815,7091,Song_Stone.html,object_from,The Legend of Zelda,,
7816,7098,Song_of_Healing_(Spirit_Tracks).html,locat_in,room,,
7817,7101,Song_of_Soaring.html,sword_throughout,Termina,Termina.html,7604.0
7818,7105,Soothing_Pool.html,obtain_from,Maple,Maple.html,4889.0
7819,7106,Sophie.html,charact_in,The Legend of Zelda:,,
7820,7106,Sophie.html,live_in,Hateno Village,Hateno_Village.html,3507.0
7821,7108,Sorelia.html,charact_in,The Legend of Zelda:,,
7822,7110,Soul_Edge.html,sword_in,series,,
7823,7111,Soul_Fragments.html,defeat_by,incarnation,,
7824,7115,Soup_Ladle.html,item_in,The Legend of Zelda:,,
7825,7116,South_Akkala_Plains.html,locat_in,The Legend of Zelda:,,
7826,7116,South_Akkala_Plains.html,locat_in,the Akkala Highlands region,,
7827,7117,South_Akkala_Stable.html,locat_in,The Legend of Zelda:,,
7828,7117,South_Akkala_Stable.html,locat_in,the Akkala Highlands region,,
7829,7118,South_Clock_Town.html,locat_from,The Legend of Zelda,,
7830,7119,South_Hyrule_Field.html,locat_from,The Legend of Zelda,,
7831,7119,South_Hyrule_Field.html,region_of,Hyrule Field,Hyrule_Field.html,3787.0
7832,7120,South_Koukot_Plateau.html,locat_from,The Legend of Zelda:,,
7833,7120,South_Koukot_Plateau.html,locat_in,region,,
7834,7120,South_Koukot_Plateau.html,region_of,Hyrule A Luminous Stone Talus,,
7835,7121,South_Lake_Akkala.html,locat_in,The Legend of Zelda:,,
7836,7121,South_Lake_Akkala.html,locat_in,the Akkala Highlands region,,
7837,7122,South_Lomei_Labyrinth.html,locat_in,The Legend of Zelda:,,
7838,7122,South_Lomei_Labyrinth.html,locat_in,region,,
7839,7122,South_Lomei_Labyrinth.html,region_of,Hyrule,Hyrule.html,3766.0
7840,7122,South_Lomei_Labyrinth.html,region_near,Link,Link.html,4550.0
7841,7123,South_Nabi_Lake.html,locat_in,The Legend of Zelda:,,
7842,7123,South_Nabi_Lake.html,locat_in,part,,
7843,7124,South_Shore.html,region_of,Labrynna,Labrynna.html,4320.0
7844,7124,South_Shore.html,quest_for,Noble Sword,Noble_Sword.html,5467.0
7845,7125,South_Taafei_Hill.html,locat_from,The Legend of Zelda:,,
7846,7125,South_Taafei_Hill.html,locat_in,region,,
7847,7125,South_Taafei_Hill.html,region_of,Hyrule A Luminous Stone Talus,,
7848,7126,South_of_the_Village.html,locat_from,The Legend of Zelda,,
7849,7126,South_of_the_Village.html,region_of,Koholint Island,Koholint_Island.html,4244.0
7850,7127,Southern_Fairy_Island.html,locat_from,The Legend of Zelda,,
7851,7127,Southern_Fairy_Island.html,locat_of,one,,
7852,7128,Southern_Mine.html,locat_in,The Legend of Zelda:,,
7853,7128,Southern_Mine.html,locat_in,region,,
7854,7128,Southern_Mine.html,region_of,Hyrule Kima,,
7855,7129,Southern_Oasis.html,locat_from,The Legend of Zelda:,,
7856,7129,Southern_Oasis.html,locat_in,the Gerudo Desert region,,
7857,7130,Southern_Swamp.html,locat_from,The Legend of Zelda,,
